1.000000000000000000e+00,1.005627751350402832e+00
1.000000000000000000e+00,6.531189680099487305e-01
1.000000000000000000e+00,1.035294413566589355e+00
1.000000000000000000e+00,6.264215707778930664e-01
1.000000000000000000e+00,8.144225478172302246e-01
1.023293018341064453e+00,7.862819433212280273e-01
1.023293018341064453e+00,1.142500281333923340e+00
1.096478223800659180e+00,1.053175687789916992e+00
1.023293018341064453e+00,6.285806894302368164e-01
1.348962903022766113e+00,1.186003327369689941e+00
1.082001566886901855e+00,1.341574430465698242e+00
1.148153662681579590e+00,3.142955899238586426e-01
2.568274974822998047e+00,1.804738044738769531e+00
1.288249492645263672e+00,1.131428480148315430e+00
1.348962903022766113e+00,1.351812124252319336e+00
1.096478223800659180e+00,9.201394319534301758e-01
1.548816680908203125e+00,3.338686227798461914e-01
1.348962903022766113e+00,3.454117774963378906e-01
1.023293018341064453e+00,5.369519591331481934e-01
2.108918905258178711e+00,1.186187982559204102e+00
3.311311244964599609e+00,8.550050854682922363e-01
2.002974271774291992e+00,9.844108819961547852e-01
1.080794811248779297e+00,1.037976741790771484e+00
1.056310176849365234e+00,9.885179996490478516e-01
1.174897551536560059e+00,2.030193209648132324e-01
1.013346076011657715e+00,9.367529153823852539e-01
2.998515367507934570e+00,2.117962360382080078e+00
2.963892936706542969e+00,1.107473134994506836e+00
1.047128558158874512e+00,1.197054028511047363e+00
1.023293018341064453e+00,1.476110935211181641e+00
1.096478223800659180e+00,1.054868698120117188e+00
1.359645962715148926e+00,1.024052262306213379e+00
3.405436277389526367e+00,1.271559000015258789e+00
1.445439815521240234e+00,1.177302122116088867e+00
1.042133212089538574e+00,1.255328297615051270e+00
1.109174847602844238e+00,9.619137644767761230e-01
1.023293018341064453e+00,8.698854446411132812e-01
1.148153662681579590e+00,1.214351773262023926e+00
1.096478223800659180e+00,7.340424060821533203e-01
1.106108427047729492e+00,9.900981187820434570e-01
1.071519374847412109e+00,3.965354561805725098e-01
1.090286850929260254e+00,9.474590420722961426e-01
1.047128558158874512e+00,1.190236210823059082e+00
1.096478223800659180e+00,1.016008019447326660e+00
1.348962903022766113e+00,1.182648539543151855e+00
1.055480599403381348e+00,7.817596197128295898e-01
1.380384206771850586e+00,9.735710620880126953e-01
1.047128558158874512e+00,9.792320728302001953e-01
1.165793418884277344e+00,9.668667316436767578e-01
2.744106531143188477e+00,2.499032735824584961e+00
1.174897551536560059e+00,3.785106837749481201e-01
1.071519374847412109e+00,1.222866654396057129e+00
1.013834357261657715e+00,9.301264286041259766e-01
1.071519374847412109e+00,4.511965513229370117e-01
1.054147481918334961e+00,8.542054891586303711e-01
1.109174847602844238e+00,1.008433461189270020e+00
1.071519374847412109e+00,4.618263244628906250e-01
1.307896137237548828e+00,8.465882539749145508e-01
1.328899383544921875e+00,1.309167385101318359e+00
1.047128558158874512e+00,9.636182785034179688e-01
2.910980939865112305e+00,1.271510601043701172e+00
1.023293018341064453e+00,6.183798313140869141e-01
1.096478223800659180e+00,2.750810980796813965e-01
1.148153662681579590e+00,1.091562747955322266e+00
1.119367480278015137e+00,1.007007360458374023e+00
1.023293018341064453e+00,9.981596469879150391e-01
1.174897551536560059e+00,1.448338270187377930e+00
1.026201248168945312e+00,9.927598237991333008e-01
1.023293018341064453e+00,1.034894466400146484e+00
3.250828266143798828e+00,2.620543718338012695e+00
1.285832881927490234e+00,9.087854623794555664e-01
1.548816680908203125e+00,1.195535182952880859e+00
1.023293018341064453e+00,1.202987194061279297e+00
1.023293018341064453e+00,5.586274266242980957e-01
1.273503065109252930e+00,3.183206915855407715e-01
1.023293018341064453e+00,7.250278592109680176e-01
