1.000000000000000000e+00,1.005627751350402832e+00,8.505000000000000000e+03
1.000000000000000000e+00,6.531189680099487305e-01,8.506000000000000000e+03
1.000000000000000000e+00,1.035294413566589355e+00,8.502000000000000000e+03
1.000000000000000000e+00,6.264215707778930664e-01,8.503000000000000000e+03
1.000000000000000000e+00,8.144225478172302246e-01,8.504000000000000000e+03
1.023293018341064453e+00,7.862819433212280273e-01,7.840000000000000000e+03
1.023293018341064453e+00,1.142500281333923340e+00,7.414000000000000000e+03
1.096478223800659180e+00,1.053175687789916992e+00,7.439000000000000000e+03
1.023293018341064453e+00,6.285806894302368164e-01,7.122000000000000000e+03
1.348962903022766113e+00,1.186003327369689941e+00,7.256000000000000000e+03
1.082001566886901855e+00,1.341574430465698242e+00,8.227000000000000000e+03
1.148153662681579590e+00,3.142955899238586426e-01,7.646000000000000000e+03
2.568274974822998047e+00,1.804738044738769531e+00,8.466000000000000000e+03
1.288249492645263672e+00,1.131428480148315430e+00,7.416000000000000000e+03
1.348962903022766113e+00,1.351812124252319336e+00,7.204000000000000000e+03
1.096478223800659180e+00,9.201394319534301758e-01,7.457000000000000000e+03
1.548816680908203125e+00,3.338686227798461914e-01,7.709000000000000000e+03
1.348962903022766113e+00,3.454117774963378906e-01,7.224000000000000000e+03
1.023293018341064453e+00,5.369519591331481934e-01,6.929000000000000000e+03
2.108918905258178711e+00,1.186187982559204102e+00,8.444000000000000000e+03
3.311311244964599609e+00,8.550050854682922363e-01,7.225000000000000000e+03
2.002974271774291992e+00,9.844108819961547852e-01,8.408000000000000000e+03
1.080794811248779297e+00,1.037976741790771484e+00,8.089000000000000000e+03
1.056310176849365234e+00,9.885179996490478516e-01,8.226000000000000000e+03
1.174897551536560059e+00,2.030193209648132324e-01,7.726000000000000000e+03
1.013346076011657715e+00,9.367529153823852539e-01,8.271000000000000000e+03
2.998515367507934570e+00,2.117962360382080078e+00,8.478000000000000000e+03
2.963892936706542969e+00,1.107473134994506836e+00,8.448000000000000000e+03
1.047128558158874512e+00,1.197054028511047363e+00,7.238000000000000000e+03
1.023293018341064453e+00,1.476110935211181641e+00,7.818000000000000000e+03
1.096478223800659180e+00,1.054868698120117188e+00,6.948000000000000000e+03
1.359645962715148926e+00,1.024052262306213379e+00,8.440000000000000000e+03
3.405436277389526367e+00,1.271559000015258789e+00,8.471000000000000000e+03
1.445439815521240234e+00,1.177302122116088867e+00,7.382000000000000000e+03
1.042133212089538574e+00,1.255328297615051270e+00,8.229000000000000000e+03
1.109174847602844238e+00,9.619137644767761230e-01,7.844000000000000000e+03
1.023293018341064453e+00,8.698854446411132812e-01,7.049000000000000000e+03
1.148153662681579590e+00,1.214351773262023926e+00,7.397000000000000000e+03
1.096478223800659180e+00,7.340424060821533203e-01,7.922000000000000000e+03
1.106108427047729492e+00,9.900981187820434570e-01,8.051000000000000000e+03
1.071519374847412109e+00,3.965354561805725098e-01,6.834000000000000000e+03
1.090286850929260254e+00,9.474590420722961426e-01,8.165000000000000000e+03
1.047128558158874512e+00,1.190236210823059082e+00,7.239000000000000000e+03
1.096478223800659180e+00,1.016008019447326660e+00,7.245000000000000000e+03
1.348962903022766113e+00,1.182648539543151855e+00,7.496000000000000000e+03
1.055480599403381348e+00,7.817596197128295898e-01,8.206000000000000000e+03
1.380384206771850586e+00,9.735710620880126953e-01,7.654000000000000000e+03
1.047128558158874512e+00,9.792320728302001953e-01,7.908000000000000000e+03
1.165793418884277344e+00,9.668667316436767578e-01,8.030000000000000000e+03
2.744106531143188477e+00,2.499032735824584961e+00,8.474000000000000000e+03
1.174897551536560059e+00,3.785106837749481201e-01,7.485000000000000000e+03
1.071519374847412109e+00,1.222866654396057129e+00,7.468000000000000000e+03
1.013834357261657715e+00,9.301264286041259766e-01,8.336000000000000000e+03
1.071519374847412109e+00,4.511965513229370117e-01,7.506000000000000000e+03
1.054147481918334961e+00,8.542054891586303711e-01,8.406000000000000000e+03
1.109174847602844238e+00,1.008433461189270020e+00,6.885000000000000000e+03
1.071519374847412109e+00,4.618263244628906250e-01,7.972000000000000000e+03
1.307896137237548828e+00,8.465882539749145508e-01,8.032000000000000000e+03
1.328899383544921875e+00,1.309167385101318359e+00,8.207000000000000000e+03
1.047128558158874512e+00,9.636182785034179688e-01,8.004000000000000000e+03
2.910980939865112305e+00,1.271510601043701172e+00,8.468000000000000000e+03
1.023293018341064453e+00,6.183798313140869141e-01,7.595000000000000000e+03
1.096478223800659180e+00,2.750810980796813965e-01,7.861000000000000000e+03
1.148153662681579590e+00,1.091562747955322266e+00,7.290000000000000000e+03
1.119367480278015137e+00,1.007007360458374023e+00,8.063000000000000000e+03
1.023293018341064453e+00,9.981596469879150391e-01,7.433000000000000000e+03
1.174897551536560059e+00,1.448338270187377930e+00,7.718000000000000000e+03
1.026201248168945312e+00,9.927598237991333008e-01,8.114000000000000000e+03
1.023293018341064453e+00,1.034894466400146484e+00,8.005000000000000000e+03
3.250828266143798828e+00,2.620543718338012695e+00,8.068000000000000000e+03
1.285832881927490234e+00,9.087854623794555664e-01,8.261000000000000000e+03
1.548816680908203125e+00,1.195535182952880859e+00,7.228000000000000000e+03
1.023293018341064453e+00,1.202987194061279297e+00,6.896000000000000000e+03
1.023293018341064453e+00,5.586274266242980957e-01,7.385000000000000000e+03
1.273503065109252930e+00,3.183206915855407715e-01,7.123000000000000000e+03
1.023293018341064453e+00,7.250278592109680176e-01,7.312000000000000000e+03
1.071519374847412109e+00,1.049558162689208984e+00,7.037000000000000000e+03
1.348962903022766113e+00,9.462498426437377930e-01,7.427000000000000000e+03
1.122018456459045410e+00,1.005938410758972168e+00,6.946000000000000000e+03
1.096478223800659180e+00,1.036928653717041016e+00,6.852000000000000000e+03
1.389257431030273438e+00,1.478692770004272461e+00,8.014000000000000000e+03
1.445439815521240234e+00,1.783517003059387207e-01,7.858000000000000000e+03
1.083926916122436523e+00,4.756282567977905273e-01,7.128000000000000000e+03
1.071519374847412109e+00,5.305304527282714844e-01,7.324000000000000000e+03
1.479108333587646484e+00,1.191133379936218262e+00,7.408000000000000000e+03
1.737800836563110352e+00,1.356420278549194336e+00,7.952000000000000000e+03
1.223053932189941406e+00,7.782336473464965820e-01,8.189000000000000000e+03
1.023293018341064453e+00,1.037684321403503418e+00,6.860000000000000000e+03
1.122018456459045410e+00,1.129493951797485352e+00,6.930000000000000000e+03
1.244514584541320801e+00,1.307739019393920898e+00,7.409000000000000000e+03
1.258925437927246094e+00,2.218955159187316895e-01,7.374000000000000000e+03
1.084692358970642090e+00,9.600400924682617188e-01,8.187000000000000000e+03
1.230268716812133789e+00,1.068575739860534668e+00,6.975000000000000000e+03
1.905460834503173828e+00,1.995987892150878906e+00,7.915000000000000000e+03
2.072759866714477539e+00,1.152640938758850098e+00,8.100000000000000000e+03
1.949844598770141602e+00,1.058505058288574219e+00,6.949000000000000000e+03
1.023293018341064453e+00,1.013959765434265137e+00,6.839000000000000000e+03
1.148153662681579590e+00,1.030188202857971191e+00,7.928000000000000000e+03
1.023293018341064453e+00,1.126744866371154785e+00,7.998000000000000000e+03
1.380384206771850586e+00,6.941968202590942383e-01,7.101000000000000000e+03
1.023293018341064453e+00,1.074873208999633789e+00,6.900000000000000000e+03
1.023293018341064453e+00,8.692689538002014160e-01,7.609000000000000000e+03
1.025286197662353516e+00,1.046168088912963867e+00,8.434000000000000000e+03
1.071519374847412109e+00,1.063119649887084961e+00,7.720000000000000000e+03
1.174897551536560059e+00,1.332346916198730469e+00,6.897000000000000000e+03
1.071519374847412109e+00,1.040109276771545410e+00,7.929000000000000000e+03
1.038315534591674805e+00,9.798949360847473145e-01,8.233000000000000000e+03
1.380384206771850586e+00,9.862133264541625977e-01,7.968000000000000000e+03
1.174897551536560059e+00,1.664239645004272461e+00,7.258000000000000000e+03
1.258925437927246094e+00,3.511213958263397217e-01,7.065000000000000000e+03
1.364583134651184082e+00,1.191304683685302734e+00,7.522000000000000000e+03
1.047498345375061035e+00,1.220426321029663086e+00,8.050000000000000000e+03
1.066687941551208496e+00,9.889102578163146973e-01,8.266000000000000000e+03
1.047128558158874512e+00,1.525284528732299805e+00,7.905000000000000000e+03
1.122018456459045410e+00,9.151872396469116211e-01,7.497000000000000000e+03
1.205691695213317871e+00,1.356497049331665039e+00,8.501000000000000000e+03
1.071519374847412109e+00,5.414153337478637695e-01,6.892000000000000000e+03
1.079803943634033203e+00,8.804703950881958008e-01,8.197000000000000000e+03
1.014624595642089844e+00,1.021338224411010742e+00,8.289000000000000000e+03
1.402933001518249512e+00,9.545207023620605469e-01,8.335000000000000000e+03
1.023293018341064453e+00,1.069082498550415039e+00,7.126000000000000000e+03
1.122018456459045410e+00,7.456505298614501953e-01,6.952000000000000000e+03
1.047128558158874512e+00,1.017073750495910645e+00,7.232000000000000000e+03
1.096478223800659180e+00,5.297376513481140137e-01,7.306000000000000000e+03
1.096478223800659180e+00,1.310233592987060547e+00,7.806000000000000000e+03
1.126878619194030762e+00,9.729939699172973633e-01,8.331000000000000000e+03
1.002393007278442383e+00,9.363163709640502930e-01,8.316000000000000000e+03
1.326468706130981445e+00,1.230437397956848145e+00,8.104000000000000000e+03
1.288249492645263672e+00,9.288539886474609375e-01,7.916000000000000000e+03
1.122018456459045410e+00,1.098751306533813477e+00,6.964000000000000000e+03
1.290775775909423828e+00,7.203684449195861816e-01,8.306000000000000000e+03
1.202796936035156250e+00,8.758209347724914551e-01,8.377000000000000000e+03
1.080270409584045410e+00,8.689167499542236328e-01,8.388000000000000000e+03
1.061343193054199219e+00,8.550614118576049805e-01,8.374000000000000000e+03
1.071519374847412109e+00,1.080158948898315430e+00,7.193000000000000000e+03
