1.380384206771850586e+00,1.879705190658569336e-01,2.534000000000000000e+03
1.007940649986267090e+00,1.091739654541015625e+00,5.985000000000000000e+03
1.047128558158874512e+00,8.279172182083129883e-01,4.637000000000000000e+03
1.258925437927246094e+00,1.031894922256469727e+00,4.215000000000000000e+03
1.122764587402343750e+00,8.686153292655944824e-01,5.968000000000000000e+03
1.312086224555969238e+00,9.482444524765014648e-01,6.617000000000000000e+03
1.096478223800659180e+00,7.595648765563964844e-01,4.647000000000000000e+03
1.778279423713684082e+00,5.245890021324157715e-01,4.241000000000000000e+03
1.148153662681579590e+00,1.235825538635253906e+00,2.451000000000000000e+03
2.029848814010620117e+00,1.519351959228515625e+00,6.736000000000000000e+03
1.026024222373962402e+00,1.116293191909790039e+00,6.435000000000000000e+03
2.994407892227172852e+00,5.536050200462341309e-01,5.197000000000000000e+03
1.033369064331054688e+00,8.198876976966857910e-01,5.807000000000000000e+03
1.584893226623535156e+00,1.152531504631042480e+00,2.007000000000000000e+03
1.955063819885253906e+00,1.253283023834228516e+00,6.650000000000000000e+03
1.122018456459045410e+00,5.875075459480285645e-01,2.242000000000000000e+03
1.423633337020874023e+00,1.363536238670349121e+00,6.662000000000000000e+03
1.047128558158874512e+00,1.021952152252197266e+00,2.280000000000000000e+02
1.023293018341064453e+00,1.159239292144775391e+00,6.000000000000000000e+00
1.047128558158874512e+00,1.134558200836181641e+00,4.593000000000000000e+03
1.096478223800659180e+00,8.204352855682373047e-01,1.501000000000000000e+03
1.023293018341064453e+00,8.708668947219848633e-01,1.232000000000000000e+03
1.819700956344604492e+00,1.159006834030151367e+00,4.617000000000000000e+03
1.011579513549804688e+00,9.375485777854919434e-01,2.900000000000000000e+03
1.202264428138732910e+00,1.212950587272644043e+00,3.140000000000000000e+02
1.047128558158874512e+00,7.277716994285583496e-01,2.496000000000000000e+03
1.122018456459045410e+00,8.978801965713500977e-01,3.317000000000000000e+03
2.137962102890014648e+00,8.242411613464355469e-01,2.433000000000000000e+03
1.158104658126831055e+00,9.559259414672851562e-01,6.438000000000000000e+03
1.059605121612548828e+00,1.039018750190734863e+00,5.134000000000000000e+03
1.737800836563110352e+00,5.849999189376831055e-01,4.242000000000000000e+03
1.122018456459045410e+00,1.250261187553405762e+00,3.804000000000000000e+03
1.023293018341064453e+00,6.840333938598632812e-01,1.968000000000000000e+03
3.080774068832397461e+00,1.017984867095947266e+00,6.758000000000000000e+03
1.168434858322143555e+00,9.399686455726623535e-01,5.484000000000000000e+03
1.740455627441406250e-05,-1.114669442176818848e-01,3.013000000000000000e+03
1.448392868041992188e-05,7.072833776473999023e-01,4.032000000000000000e+03
3.388441801071166992e-01,3.816215991973876953e-01,4.829000000000000000e+03
4.168689250946044922e-03,3.418064117431640625e-01,4.575000000000000000e+03
7.413102388381958008e-01,7.837290763854980469e-01,8.510000000000000000e+02
9.309101104736328125e-01,1.242881536483764648e+00,5.415000000000000000e+03
5.128613710403442383e-01,8.745282292366027832e-01,2.356000000000000000e+03
9.813601970672607422e-01,1.042879223823547363e+00,6.197000000000000000e+03
4.265795350074768066e-01,4.227869510650634766e-01,2.100000000000000000e+02
1.288652420043945312e-04,5.291160345077514648e-01,2.635000000000000000e+03
5.754399299621582031e-02,3.337091207504272461e-02,2.784000000000000000e+03
4.786300957202911377e-01,7.794243693351745605e-01,3.146000000000000000e+03
1.740455627441406250e-05,5.109742879867553711e-01,3.435000000000000000e+03
9.332543015480041504e-01,1.072122812271118164e+00,2.415000000000000000e+03
2.691534757614135742e-01,4.392891526222229004e-01,2.628000000000000000e+03
8.508582115173339844e-01,1.036539316177368164e+00,6.167000000000000000e+03
1.513561606407165527e-01,8.503665328025817871e-01,2.881000000000000000e+03
8.484755158424377441e-01,7.635885477066040039e-01,6.646000000000000000e+03
7.649381756782531738e-01,8.521054983139038086e-01,6.334000000000000000e+03
9.772372245788574219e-01,9.966440796852111816e-01,9.030000000000000000e+02
8.317638039588928223e-01,5.789892077445983887e-01,4.399000000000000000e+03
8.709635734558105469e-01,3.701401352882385254e-01,3.234000000000000000e+03
3.019951879978179932e-01,1.102873325347900391e+00,1.640000000000000000e+03
1.740455627441406250e-05,2.867259979248046875e-01,3.863000000000000000e+03
3.890451490879058838e-01,4.308593869209289551e-01,1.970000000000000000e+03
