1.031263470649719238e+00,1.075608849525451660e+00
1.445439815521240234e+00,1.013489007949829102e+00
1.230268716812133789e+00,5.581935048103332520e-01
1.698243618011474609e+00,1.011332869529724121e+00
2.570395708084106445e+00,1.010527729988098145e+00
2.344331741333007812e+00,2.523118019104003906e+00
1.023293018341064453e+00,1.109409570693969727e+00
1.148153662681579590e+00,6.808341145515441895e-01
1.002782464027404785e+00,1.021567583084106445e+00
1.071519374847412109e+00,1.159844636917114258e+00
1.088244080543518066e+00,1.107972383499145508e+00
1.096478223800659180e+00,4.382465481758117676e-01
1.135010838508605957e+00,6.493296623229980469e-01
2.679607152938842773e+00,7.111785411834716797e-01
1.047128558158874512e+00,9.050517082214355469e-01
1.047128558158874512e+00,1.207480311393737793e+00
1.559723973274230957e+00,7.877900004386901855e-01
1.096478223800659180e+00,9.269247055053710938e-01
1.071519374847412109e+00,2.486034035682678223e-01
1.380384206771850586e+00,1.048636198043823242e+00
1.053296566009521484e+00,9.418072700500488281e-01
1.035142183303833008e+00,5.873191356658935547e-01
1.249807119369506836e+00,1.092822551727294922e+00
1.087023138999938965e+00,1.548951148986816406e+00
2.777253150939941406e+00,8.362879157066345215e-01
1.621810197830200195e+00,1.058548688888549805e+00
1.023293018341064453e+00,9.159592390060424805e-01
1.071519374847412109e+00,1.163899660110473633e+00
1.096478223800659180e+00,7.432250380516052246e-01
1.023293018341064453e+00,4.770209193229675293e-01
1.122018456459045410e+00,1.068171262741088867e+00
1.096478223800659180e+00,1.394355297088623047e+00
1.071519374847412109e+00,1.028802633285522461e+00
2.089700222015380859e+00,7.589581012725830078e-01
1.122018456459045410e+00,8.765903711318969727e-01
1.148153662681579590e+00,8.114343881607055664e-01
5.888437032699584961e-01,3.112857639789581299e-01
1.740455627441406250e-05,-1.240295171737670898e-02
2.241134643554687500e-05,-1.142868399620056152e-01
4.897788166999816895e-01,3.123287260532379150e-01
7.943282723426818848e-01,5.935229659080505371e-01
7.209162712097167969e-01,1.189933061599731445e+00
1.740455627441406250e-05,-3.262502551078796387e-01
1.584893465042114258e-01,4.016110301017761230e-01
2.398833036422729492e-01,2.874504923820495605e-01
1.905500888824462891e-03,1.269210457801818848e+00
4.677351415157318115e-01,2.027539610862731934e-01
5.011856555938720703e-03,5.059713125228881836e-02
2.691534757614135742e-01,1.270819306373596191e-01
7.036893963813781738e-01,4.842804074287414551e-01
2.511886358261108398e-01,5.450765490531921387e-01
9.332537651062011719e-03,2.002815604209899902e-01
3.235936760902404785e-01,3.136090338230133057e-01
1.448392868041992188e-05,1.005539298057556152e-01
5.370317697525024414e-01,1.325276494026184082e-01
9.549927711486816406e-02,2.398591041564941406e-01
6.892324686050415039e-01,8.338238596916198730e-01
2.951209545135498047e-01,7.375011444091796875e-01
4.168694019317626953e-01,2.216864228248596191e-01
9.724720120429992676e-01,1.042780637741088867e+00
7.242796421051025391e-01,8.356649279594421387e-01
7.943284511566162109e-02,3.815217018127441406e-01
7.960042953491210938e-01,9.328286647796630859e-01
9.628306627273559570e-01,1.045198082923889160e+00
2.398836612701416016e-02,4.032015502452850342e-01
2.089295983314514160e-01,2.436561584472656250e-01
1.230269074440002441e-01,7.591772079467773438e-01
1.202267408370971680e-02,4.624539613723754883e-02
1.862090826034545898e-02,6.431097388267517090e-01
9.067345857620239258e-01,9.962466359138488770e-01
9.120108485221862793e-01,9.150093197822570801e-01
8.466536402702331543e-01,7.339892983436584473e-01
6.165951490402221680e-02,2.984265685081481934e-01
1.949071884155273438e-05,-2.424460649490356445e-02
8.241404891014099121e-01,8.890416026115417480e-01
3.980994224548339844e-04,2.067825198173522949e-01
1.448392868041992188e-05,-6.499957442283630371e-01
8.106591105461120605e-01,9.803797006607055664e-01
8.531554937362670898e-01,9.652158617973327637e-01
1.949844956398010254e-01,4.376851916313171387e-01
1.122057437896728516e-03,6.305621862411499023e-01
9.772777557373046875e-04,5.047920346260070801e-01
1.448392868041992188e-05,1.002491116523742676e-01
8.804953098297119141e-01,1.012857437133789062e+00
3.467368483543395996e-01,4.632143676280975342e-01
1.740455627441406250e-05,1.067620635032653809e+00
6.312131881713867188e-05,3.004789054393768311e-01
1.740455627441406250e-05,1.196386218070983887e+00
1.513561606407165527e-01,8.239402770996093750e-01
9.332543015480041504e-01,9.878931045532226562e-01
8.797605633735656738e-01,9.671471714973449707e-01
8.912509679794311523e-01,9.351866245269775391e-01
8.249728083610534668e-01,9.599733352661132812e-01
